Date,Time,PA_of_Inning,Pitch_of_PA,Pitcher,Pitcher_ID,Pitcher_Handedness,Pitcher_Team,Batter,Batter_ID,Batter_Handedness,Batter_Team,Pitch_Set,Top/Bottom,Pitch_Type,Pitch_Call,Pitch_Speed,Pitch_Launch_V,Pitch_Launch_H,Pitch_Spin,Pitch_Spin_Axis,Pitch_Spin_Tilt,Pitch_Release_Height,Pitch_Release_Side,Pitch_Extension,Pitch_Break_V,Pitch_Break_Ind_V,Pitch_Break_H,Pitch_Strike_Zone_Height,Pitch_Strike_Zone_Offset,Pitch_Zone_Speed,Pitch_Approach_V,Pitch_Approach_H,Pitch_Time,Hit_Ball_Speed,Hit_Ball_Launch_V,Hit_Ball_Launch_H,Hit_Carry_Distance,Hit_Ball_Flight_Time,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,Home_Team,Away_Team,GUID,px,pz,hit,gameID
2019-04-12,17:00:24,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Nadir Lewis,{4B9E1A01-6D2C-4543-9AC9-17DEA531AF26},R,Princeton,,Top,Four Seam Fastball,,89.40700000000001,-3.905,3.2110000000000003,1653.0,198.407,12:30:00,6.303,-2.788,5.291,-8.656,26.445,8.8,1.904,0.963,82.531,-5.5920000000000005,4.795,0.426,,,,,,-2.84,15.020999999999999,2.464,50.0,5.977,-7.751,-130.11,-9.552999999999999,-4.962,22.364,-5.939,Penn,Princeton,{EBA934B5-1838-4B68-8119-3D154F526CA8},-0.9,1.844,0,2
2019-04-12,17:00:42,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Nadir Lewis,{4B9E1A01-6D2C-4543-9AC9-17DEA531AF26},R,Princeton,,Top,Slider,,76.102,0.816,0.8109999999999999,2396.0,282.754,03:30:00,5.378,-2.973,4.528,-57.486999999999995,-7.212000000000001,31.862,1.364,0.455,69.421,-9.604,6.605,0.51,,,,,,-16.524,-6.3660000000000005,2.87,50.0,5.38,-2.562,-110.103,0.16699999999999998,-20.947,13.548,-40.255,Penn,Princeton,{3DCAF299-B40F-43DD-99D8-D75CA4DB15E6},-0.452,1.309,0,2
2019-04-12,17:01:22,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,David Harding,{06314B33-8047-4E42-9C71-E9AB9F34DF0C},R,Princeton,,Top,Four Seam Fastball,,89.501,-1.521,1.725,1647.0,192.16099999999997,12:30:00,6.016,-3.046,5.416,-22.256999999999998,13.159,2.8360000000000003,2.736,-1.194,81.624,-5.688,2.256,0.428,,,,,,-4.923,8.312000000000001,2.87,50.0,5.865,-2.99,-129.835,-4.495,-8.466000000000001,25.305999999999997,-17.892,Penn,Princeton,{80050E4F-79AC-4C90-986D-C2A4D994F9EA},1.067,2.763,0,2
2019-04-12,17:01:41,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,David Harding,{06314B33-8047-4E42-9C71-E9AB9F34DF0C},R,Princeton,,Top,Four Seam Fastball,,89.913,-2.887,3.3480000000000003,2415.0,197.342,12:30:00,6.033,-3.027,5.121,-14.129000000000001,20.949,6.542000000000001,2.13,0.675,82.73100000000001,-5.547000000000001,4.546,0.426,89.18799999999999,19.92,22.668000000000003,253.966,2.7089999999999996,-2.637,15.455,2.621,50.0,5.694,-7.49,-130.912,-7.928,-4.6,26.299,-5.226,Penn,Princeton,{C81CDC7D-0030-41DE-B5EF-AE63578C4FFB},-0.614,2.244,1,2
2019-04-12,17:02:45,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Conor Nolan,{F9EB8AB6-C625-4242-ADE3-52B3082E91CB},R,Princeton,,Top,Four Seam Fastball,,89.87899999999999,-1.119,4.578,2477.0,204.484,12:45:00,5.732,-2.707,5.146,-24.868000000000002,10.552999999999999,4.805,2.602,2.012,82.28399999999999,-5.696000000000001,5.591,0.428,,,,,,-2.1519999999999997,7.664,2.28,50.0,5.675,-10.405,-130.13,-4.33,-3.747,23.392,-18.843,Penn,Princeton,{1F34E2B3-1C00-4F4E-8881-181B7B4058D9},-2.025,2.591,0,2
2019-04-12,17:03:21,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Conor Nolan,{F9EB8AB6-C625-4242-ADE3-52B3082E91CB},R,Princeton,,Top,Slider,,74.873,4.1610000000000005,0.261,2276.0,279.034,03:15:00,5.238,-3.242,4.927,-54.89,-2.909,18.297,4.604,-1.471,67.118,-5.882000000000001,3.8810000000000002,0.519,,,,,,-13.054,-6.556,3.141,50.0,5.584,-0.175,-108.02600000000001,6.851,-15.716,15.499,-40.077,Penn,Princeton,{B580F502-30E5-4728-B2D6-F6375C6F83AA},1.359,4.434,0,2
2019-04-12,17:04:02,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Conor Nolan,{F9EB8AB6-C625-4242-ADE3-52B3082E91CB},R,Princeton,,Top,Four Seam Fastball,,89.11399999999999,-0.873,4.744,2463.0,187.386,12:15:00,5.7,-2.797,5.072,-28.096999999999998,7.595,0.985,2.533,1.767,82.06200000000001,-6.057,5.091,0.43,,,,,,-0.23,3.895,2.345,50.0,5.57,-10.477,-129.045,-2.872,-0.39899999999999997,19.725,-25.430999999999997,Penn,Princeton,{19B951EF-B6B5-4CD3-9C3C-D1924A84467E},-1.75,2.541,0,2
2019-04-12,17:04:21,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Conor Nolan,{F9EB8AB6-C625-4242-ADE3-52B3082E91CB},R,Princeton,,Top,Four Seam Fastball,,88.23299999999999,-2.491,4.652,2449.0,180.933,12:0,5.904,-3.23,5.536,-18.55,17.529,0.28600000000000003,2.021,1.151,80.956,-5.9910000000000005,4.725,0.43200000000000005,,,,,,-2.521,9.549,2.741,50.0,5.599,-9.286,-127.82700000000001,-6.015,-4.261,21.069000000000003,-16.048,Penn,Princeton,{993F3802-109F-4D61-B163-9F261ACC9523},-1.235,1.998,0,2
2019-04-12,17:04:38,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Conor Nolan,{F9EB8AB6-C625-4242-ADE3-52B3082E91CB},R,Princeton,,Top,Four Seam Fastball,,87.09100000000001,-3.267,5.337000000000001,2382.0,185.885,12:15:00,6.047,-3.037,5.265,-15.442,21.373,2.2030000000000003,1.675,2.174,80.693,-6.185,5.735,0.43700000000000006,,,,,,-1.544,9.342,2.524,50.0,5.422,-11.363,-126.198,-5.917000000000001,-2.57,17.881,-16.633,Penn,Princeton,{B5FF46EF-19C0-47FA-913A-63F2AAB6AD89},-2.179,1.774,0,2
2019-04-12,17:05:12,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Conor Nolan,{F9EB8AB6-C625-4242-ADE3-52B3082E91CB},R,Princeton,,Top,Slider,,74.671,0.996,1.949,2395.0,261.454,02:45:00,5.671,-3.233,4.625,-49.058,2.859,19.025,2.531,0.205,67.938,-7.894,5.645,0.519,,,,,,-16.757,-3.3360000000000003,2.894,50.0,5.614,-2.367,-107.788,1.485,-20.292,13.585999999999999,-36.225,Penn,Princeton,{339F5EFA-8A9A-411D-8A3C-DF8B665A10FD},-0.393,2.399,0,2
2019-04-12,17:05:55,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Taylor Beckett,{C5D4D065-95B6-4CEC-8925-40A83C40C7E1},R,Princeton,,Top,Four Seam Fastball,,88.39299999999999,-2.104,4.901,2381.0,236.47099999999998,2:0,5.565,-3.303,5.052,-33.457,3.324,5.0169999999999995,0.785,1.748,81.196,-8.187999999999999,6.004,0.436,,,,,,-2.522,4.888,2.788,50.0,5.346,-10.632,-127.52600000000001,-6.574,-4.24,21.139,-23.969,Penn,Princeton,{CFD6B1ED-9FD8-4969-9835-6A13F63B81DF},-1.728,0.898,0,2
2019-04-12,17:06:17,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Taylor Beckett,{C5D4D065-95B6-4CEC-8925-40A83C40C7E1},R,Princeton,,Top,Slider,,75.95,0.193,3.6189999999999998,2415.0,283.236,03:30:00,5.432,-3.23,4.612,-57.558,-6.8020000000000005,28.92,0.819,2.626,69.33800000000001,-10.075,9.083,0.513,,,,,,-17.153,-0.359,2.802,50.0,5.439,-7.095,-109.685,-2.345,-21.236,16.442,-32.629,Penn,Princeton,{1D27902C-2E70-446D-B2F1-3E52CE7B20E5},-2.687,0.93,0,2
2019-04-12,17:06:59,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Taylor Beckett,{C5D4D065-95B6-4CEC-8925-40A83C40C7E1},R,Princeton,,Top,Slider,,74.82600000000001,2.334,0.7929999999999999,1152.0,282.181,03:30:00,5.223,-3.075,4.599,-59.883,-6.803999999999999,31.52,2.454,0.306,67.222,-8.453,6.763,0.524,,,,,,-17.629,-4.5680000000000005,2.953,50.0,5.427,-2.1590000000000003,-107.786,2.365,-20.901,17.363,-37.601,Penn,Princeton,{0CCEA393-15FB-4259-88AE-33EA69D3A29B},-0.351,2.41,0,2
2019-04-12,17:07:21,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Taylor Beckett,{C5D4D065-95B6-4CEC-8925-40A83C40C7E1},R,Princeton,,Top,Four Seam Fastball,,88.46799999999999,0.914,3.193,2342.0,356.464,6:0,5.567,-3.055,5.115,-48.846000000000004,-11.489,0.71,2.359,0.015,79.993,-8.036,3.395,0.44,,,,,,-1.5130000000000001,-4.824,2.68,50.0,5.535,-6.343,-127.329,0.154,-2.476,26.875999999999998,-40.08,Penn,Princeton,{5CE97B5D-006B-4EEB-8420-A03B94BBED9C},-0.043,2.417,0,2
2019-04-12,17:09:51,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Craig Larsen,{849E8A11-C705-446A-8029-13761B7C6907},L,Penn,,Bottom,Four Seam Fastball,,82.516,1.4269999999999998,2.861,1931.0,353.291,05:45:00,5.533,-3.66,5.403,-75.363,-34.012,4.001,0.592,-0.643,75.92399999999999,-12.284,3.963,0.46299999999999997,,,,,,-8.091000000000001,-17.702,3.338,50.0,5.828,-4.239,-118.76899999999999,-0.132,-12.11,12.499,-58.68,Penn,Princeton,{836B184E-4ADA-4549-A552-6DF0990A72A1},0.506,0.64,0,2
2019-04-12,17:10:06,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Craig Larsen,{849E8A11-C705-446A-8029-13761B7C6907},L,Penn,,Bottom,Slider,,71.36,-0.40299999999999997,0.914,2156.0,233.12400000000002,01:45:00,6.09,-3.578,5.063,-42.338,14.405999999999999,19.203,2.182,-1.116,64.456,-8.169,4.63,0.542,,,,,,-17.62,0.897,3.44,50.0,6.006,-0.665,-103.206,-0.828,-19.521,12.789000000000001,-31.191,Penn,Princeton,{4DE8F3D4-688B-42AF-B023-8FD9F3E126EF},0.818,1.93,0,2
2019-04-12,17:10:23,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Craig Larsen,{849E8A11-C705-446A-8029-13761B7C6907},L,Penn,,Bottom,Slider,,73.023,1.252,3.367,,289.186,03:45:00,6.147,-3.46,5.296,-60.098,-4.47,12.847000000000001,2.316,0.774,65.063,-9.767000000000001,6.05,0.537,,,,,,-10.747,-6.662999999999999,3.104,50.0,6.124,-5.412000000000001,-104.28200000000001,1.611,-11.882,16.878,-39.551,Penn,Princeton,{7CEE6F1B-AD7D-4C04-A0BC-39BF1ED02B57},-0.917,2.255,0,2
2019-04-12,17:10:44,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Craig Larsen,{849E8A11-C705-446A-8029-13761B7C6907},L,Penn,,Bottom,Four Seam Fastball,,82.03399999999999,0.14800000000000002,3.5239999999999996,1893.0,357.527,6:0,5.816,-4.152,5.546,-53.536,-11.574000000000002,0.5,1.493,-0.813,74.883,-9.696,3.9339999999999997,0.466,,,,,,-4.931,-2.509,3.795,50.0,5.817,-5.832999999999999,-118.64399999999999,-2.315,-7.131,19.605,-35.813,Penn,Princeton,{0ED9C0C7-BD9C-4802-8C0E-B1EE82EA6D20},0.677,1.61,0,2
2019-04-12,17:11:19,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Chris Adams,{DC264CB2-72BD-452F-9449-EA5EBD7A9CB6},L,Penn,,Bottom,Four Seam Fastball,,83.051,0.5379999999999999,1.72,1989.0,11.116,06:15:00,5.977,-3.445,5.16,-44.512,-3.654,-0.718,2.774,-1.886,76.097,-7.671,1.86,0.46,,,,,,-3.807,-4.481,3.27,50.0,5.944,-2.494,-120.223,0.389,-5.8,14.338,-39.013000000000005,Penn,Princeton,{5767D047-DFDC-445F-8A0F-9E5B6F3E3235},1.738,2.756,0,2
2019-04-12,17:11:36,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Chris Adams,{DC264CB2-72BD-452F-9449-EA5EBD7A9CB6},L,Penn,,Bottom,Slider,,71.862,1.788,2.9610000000000003,1142.0,257.151,02:30:00,6.003,-3.754,5.099,-52.708,3.324,14.574000000000002,3.298,0.253,64.786,-7.888,5.903,0.539,,,,,,-12.696,-0.995,3.383,50.0,6.102,-4.375,-103.728,2.123,-14.002,15.36,-33.282,Penn,Princeton,{ABF40532-9D47-4D7C-847E-58BAFB2B4E1A},-0.396,3.205,0,2
2019-04-12,17:12:05,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Chris Adams,{DC264CB2-72BD-452F-9449-EA5EBD7A9CB6},L,Penn,,Bottom,Four Seam Fastball,,82.745,0.138,1.916,1291.0,265.694,02:45:00,6.282,-3.025,5.231,-39.974000000000004,0.752,9.985,3.081,-0.391,76.16199999999999,-7.193,3.965,0.45899999999999996,,,,,,-6.485,1.306,2.823,50.0,6.288,-3.943,-120.486,-1.395,-9.879,15.414000000000001,-30.195,Penn,Princeton,{AA0CE508-9E4E-4529-BAE0-1E5B11041A51},0.342,3.12,0,2
2019-04-12,17:12:20,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Chris Adams,{DC264CB2-72BD-452F-9449-EA5EBD7A9CB6},L,Penn,,Bottom,Slider,,73.703,0.858,1.389,2249.0,257.801,02:30:00,5.956,-3.297,4.777,-49.357,4.31,19.935,2.656,-0.32,66.615,-8.217,5.022,0.527,,,,,,-14.345999999999998,-4.614,3.113,50.0,5.967,-2.28,-106.335,1.53,-16.807000000000002,14.264000000000001,-37.591,Penn,Princeton,{B9789D7F-8E10-4FA3-8CA0-96BE395A0F8B},0.167,2.505,0,2
2019-04-12,17:12:37,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Chris Adams,{DC264CB2-72BD-452F-9449-EA5EBD7A9CB6},L,Penn,,Bottom,Slider,,73.391,-0.268,0.215,1129.0,250.81799999999998,02:15:00,6.153,-3.08,4.814,-43.646,10.121,29.092,2.261,-0.452,66.569,-8.169,5.688,0.528,98.365,-2.755,17.212,26.442,0.179,-19.011,2.967,3.027,50.0,6.025,-0.519,-106.236,-1.3,-21.967,16.31,-28.756999999999998,Penn,Princeton,{A0280F56-C0AF-4037-9BB9-C4A0058AB3BA},0.307,2.169,1,2
2019-04-12,17:13:08,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Kyle Cronk,{DB1826B2-8CCC-456F-8D0D-416B4BD0B165},L,Penn,,Bottom,Slider,,73.628,1.291,3.055,1127.0,281.811,03:30:00,5.936,-3.33,5.156,-57.512,-3.867,18.494,2.36,1.089,66.39699999999999,-9.257,6.582999999999999,0.527,,,,,,-10.193999999999999,-6.582999999999999,3.034,50.0,5.996,-5.899,-106.18299999999999,1.432,-11.707,17.179000000000002,-39.745,Penn,Princeton,{E7DA2893-D2A8-43FB-B0A3-92730CB1A861},-1.098,2.178,0,2
2019-04-12,17:14:07,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},L,Penn,,Bottom,Four Seam Fastball,,81.292,0.591,2.537,1931.0,335.791,05:15:00,5.722,-3.685,5.145,-54.958,-11.594000000000001,5.212999999999999,1.699,-0.861,74.054,-9.476,3.727,0.474,,,,,,-6.473,-5.2829999999999995,3.421,50.0,5.716,-4.335,-117.82799999999999,-0.746,-9.261000000000001,18.680999999999997,-39.743,Penn,Princeton,{43B87F6A-E12B-4A58-B365-96C07463F741},0.728,1.778,0,2
2019-04-12,17:14:45,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},L,Penn,,Bottom,Four Seam Fastball,,81.35,0.62,-0.452,1882.0,287.654,03:30:00,5.764,-3.819,4.875,-45.92,-2.503,7.8660000000000005,2.525,-3.592,74.07300000000001,-7.769,1.2429999999999999,0.474,,,,,,-6.153,-3.485,3.859,50.0,5.704,1.105,-118.285,0.45399999999999996,-8.759,21.546999999999997,-37.146,Penn,Princeton,{46820D59-90DF-4868-8313-78A943B55B9E},3.531,2.506,0,2
2019-04-12,17:15:05,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},L,Penn,,Bottom,Slider,,72.602,0.601,1.692,1382.0,286.178,03:30:00,5.754,-3.435,5.375,-65.252,-8.607999999999999,29.671,0.88,0.624,64.625,-11.377,7.192,0.542,,,,,,-16.055999999999997,-4.501,3.166,50.0,5.763,-3.486,-104.319,-0.907,-17.143,22.63,-36.991,Penn,Princeton,{08220866-4551-4EDE-A11C-91A667666AD6},-0.624,0.84,0,2
2019-04-12,17:15:48,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},L,Penn,,Bottom,Slider,,73.461,-0.92,-0.157,2144.0,248.56,02:15:00,6.366,-3.26,5.023,-43.506,12.155,30.953000000000003,1.872,-0.828,65.271,-8.811,5.675,0.537,,,,,,-22.014,2.053,3.146,50.0,6.129,0.7,-105.60700000000001,-1.868,-24.11,23.041999999999998,-29.936,Penn,Princeton,{BE5744AA-36E1-40BF-9882-252311562A41},0.641,1.69,0,2
2019-04-12,17:16:18,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},L,Penn,,Bottom,Slider,,75.34100000000001,-0.08900000000000001,3.43,2292.0,276.526,03:15:00,5.96,-3.307,5.173,-53.73,-2.215,19.361,1.399,1.537,67.976,-9.846,7.237,0.516,,,,,,-18.447,-1.24,2.91,50.0,5.913,-5.126,-108.475,-1.993,-22.334,16.116,-33.686,Penn,Princeton,{4A047D34-8BC8-4A25-99E8-D003D70EC7CA},-1.87,1.365,0,2
2019-04-12,17:16:41,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},L,Penn,,Bottom,,,72.442,1.2409999999999999,2.494,2157.0,273.303,3:0,5.897,-3.415,4.74,-56.662,-1.12,19.406,2.354,0.569,65.656,-9.029,6.3020000000000005,0.536,,,,,,-11.659,-5.972,3.12,50.0,5.864,-4.571000000000001,-105.14399999999999,1.716,-13.026,18.159000000000002,-38.857,Penn,Princeton,{33B8B2A1-849F-4605-9B93-8DCF7387EEAA},-0.598,2.175,0,2
2019-04-12,17:17:08,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},L,Penn,,Bottom,Four Seam Fastball,,81.90100000000001,0.19699999999999998,1.8159999999999998,1844.0,296.944,4:0,5.972,-3.649,5.378,-47.06100000000001,-5.093999999999999,10.022,2.234,-1.111,74.896,-8.459,3.852,0.466,,,,,,-9.459,-1.844,3.445,50.0,5.949,-2.963,-118.70200000000001,-1.2919999999999998,-13.940999999999999,15.69,-34.903,Penn,Princeton,{ED60E097-EF88-4753-B21D-547144B6ACD1},0.962,2.311,0,2
2019-04-12,17:17:34,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},L,Penn,,Bottom,Slider,,73.563,0.51,3.273,3041.0,259.27099999999996,02:45:00,6.022,-3.134,6.175,-49.739,0.758,4.001,2.349,0.225,67.123,-8.853,4.075,0.511,98.061,35.095,-34.323,363.866,4.906000000000001,-6.2989999999999995,-5.66,2.861,50.0,5.928,-5.29,-106.87,1.02,-7.546,12.23,-38.965,Penn,Princeton,{0B75859C-E0B9-46E2-A848-AF9CFF9EE61A},-0.434,2.154,1,2
2019-04-12,17:18:15,0,0,Eric Hoefer,{BBDD45B8-56C0-4E0C-9CB8-8A07D2777F67},L,Princeton,Matt McGeagh,{FD4D475F-63C8-4421-87A7-ACE2ADC50AE8},L,Penn,,Bottom,Four Seam Fastball,,82.7,0.091,3.2230000000000003,1973.0,16.128,06:30:00,6.001,-3.35,4.962,-50.411,-8.701,-2.516,1.886,-0.511,75.822,-9.119,3.0780000000000003,0.465,99.348,-4.921,-13.286,19.309,0.12300000000000001,-6.489,-5.321000000000001,2.907,50.0,5.92,-4.283,-119.87299999999999,-1.222,-9.73,16.54,-40.164,Penn,Princeton,{136485EE-CD1E-4424-BC8E-1AB7E1256733},0.272,1.913,1,2
2019-04-12,17:20:16,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Max West,{20A26925-F0CF-4FD3-9E44-F7CB188347C9},R,Princeton,,Top,Four Seam Fastball,,88.495,-0.163,2.75,2359.0,161.27,11:30:00,5.78,-3.286,5.02,-26.565,10.342,-3.5060000000000002,3.412,-0.982,80.335,-5.109,2.186,0.43700000000000006,,,,,,-2.4859999999999998,3.0839999999999996,2.854,50.0,5.735,-4.086,-127.988,-0.86,-4.1530000000000005,24.595,-27.031,Penn,Princeton,{416DB6A5-B730-4D9C-A43E-632D67C42724},0.919,3.292,0,2
2019-04-12,17:20:31,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Max West,{20A26925-F0CF-4FD3-9E44-F7CB188347C9},R,Princeton,,Top,Four Seam Fastball,,88.155,0.149,1.724,2260.0,196.525,12:30:00,5.643,-3.333,5.166,-24.975,12.043,3.573,3.702,-1.412,79.896,-4.522,2.391,0.43799999999999994,,,,,,-6.314,6.006,3.061,50.0,5.677,-2.336,-127.68299999999999,-0.701,-10.432,26.087,-22.261,Penn,Princeton,{EB8234E7-B05E-4030-8698-B3FF0136A811},1.314,3.649,0,2
2019-04-12,17:20:50,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Max West,{20A26925-F0CF-4FD3-9E44-F7CB188347C9},R,Princeton,,Top,Four Seam Fastball,,87.88,0.9359999999999999,3.275,2339.0,10.035,06:15:00,5.833,-3.376,5.109,-46.368,-9.255,-1.6380000000000001,2.852,-0.424,80.214,-7.5760000000000005,3.012,0.43799999999999994,,,,,,-2.525,-8.219,3.011,50.0,5.81,-6.005,-126.773,1.504,-4.194,20.851,-45.839,Penn,Princeton,{03DD7E64-3B5B-41FF-A9A7-C8BD6D8503A0},0.303,2.809,0,2
2019-04-12,17:21:05,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Max West,{20A26925-F0CF-4FD3-9E44-F7CB188347C9},R,Princeton,,Top,Four Seam Fastball,,88.04899999999999,-0.5720000000000001,3.411,2301.0,199.43099999999998,12:45:00,5.771,-3.249,5.03,-29.244,7.449,2.628,2.794,0.192,80.77199999999999,-5.9670000000000005,4.058,0.436,,,,,,-3.265,1.902,2.866,50.0,5.703,-6.752000000000001,-127.70200000000001,-1.959,-5.5120000000000005,20.8,-28.974,Penn,Princeton,{D58C2974-4B8B-4DE9-B9A1-C12865D6378E},-0.214,2.695,0,2
2019-04-12,17:21:22,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Max West,{20A26925-F0CF-4FD3-9E44-F7CB188347C9},R,Princeton,,Top,Four Seam Fastball,,88.68700000000001,-1.416,2.401,2425.0,177.56599999999997,12:0,6.076,-3.26,5.154,-24.79,11.485999999999999,-0.488,2.677,-1.039,81.03399999999999,-6.04,2.465,0.433,,,,,,-3.1310000000000002,6.888,2.956,50.0,5.847,-4.02,-128.79,-3.997,-5.28,25.688000000000002,-20.568,Penn,Princeton,{CDA119F7-4288-400E-B87A-DB03D4BCC908},0.971,2.693,0,2
2019-04-12,17:21:52,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Joseph Flynn,{E53816F7-1DF9-4957-BC0D-592E3172F3F0},R,Princeton,,Top,Four Seam Fastball,,89.619,-0.9229999999999999,1.5590000000000002,2345.0,219.43900000000002,01:15:00,5.889,-3.153,5.399,-27.002,8.033,6.607,2.774,-1.142,82.124,-5.9110000000000005,2.9219999999999997,0.426,,,,,,-5.28,6.832999999999999,3.014,50.0,5.833,-3.264,-130.25799999999998,-3.989,-9.235,22.769000000000002,-20.236,Penn,Princeton,{EAF84890-8F77-4AFA-85CB-613F41EB8BD1},1.067,2.786,0,2
2019-04-12,17:22:09,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Joseph Flynn,{E53816F7-1DF9-4957-BC0D-592E3172F3F0},R,Princeton,,Top,Four Seam Fastball,,89.36200000000001,0.212,2.903,2419.0,328.879,5:0,5.59,-3.164,5.199,-41.458,-5.7379999999999995,3.464,2.334,-0.143,81.75399999999999,-7.4110000000000005,3.484,0.43,,,,,,-2.105,-1.743,2.836,50.0,5.681,-6.2379999999999995,-129.265,-1.692,-3.608,23.683000000000003,-35.172,Penn,Princeton,{55F4DD3A-C9F4-43BF-A2AC-7393C215B870},0.13,2.35,0,2
2019-04-12,17:22:25,0,0,Joe Miller,{F57BCF73-F929-4A20-846D-D66CA7A95813},L,Penn,Joseph Flynn,{E53816F7-1DF9-4957-BC0D-592E3172F3F0},R,Princeton,,Top,Four Seam Fastball,,89.85,-0.838,2.654,2407.0,216.953,01:15:00,5.844,-2.918,5.707,-25.82,8.993,6.765,2.91,0.12,81.965,-5.69,3.8560000000000003,0.425,,,,,,-4.044,6.91,2.688,50.0,5.767,-6.053999999999999,-130.325,-3.2439999999999998,-7.0089999999999995,25.412,-20.21,Penn,Princeton,{CFF8E796-9DB7-489C-A59B-F30515955972},-0.184,2.994,0,2
